geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered
1400000US06037533403,6037533403,2012,2099,562,957,45.599998,58.700001,957
1400000US06037533501,6037533501,2012,2031,360,623,30.700001,57.799999,623
1400000US06037533504,6037533504,2012,3001,682,1133,37.799999,60.200001,1133
1400000US06037533601,6037533601,2012,3205,714,1308,40.799999,54.599998,1308
1400000US06037533602,6037533602,2012,3732,860,1593,42.700001,54,1593
1400000US06037533603,6037533603,2012,3918,1263,2296,58.599998,55,2296
1400000US06037533701,6037533701,2012,2513,634,1110,44.200001,57.099998,1110
1400000US06037533702,6037533702,2012,2090,579,1006,48.099998,57.599998,1006
1400000US06037533703,6037533703,2012,1824,457,816,44.700001,56,816
1400000US06037533803,6037533803,2012,4323,1123,1995,46.099998,56.299999,1995
1400000US06037533804,6037533804,2012,2810,849,1476,52.5,57.5,1476
1400000US06037533805,6037533805,2012,2767,676,1175,42.5,57.5,1175
1400000US06037533806,6037533806,2012,1971,480,838,42.5,57.299999,838
1400000US06037533901,6037533901,2012,3909,1032,1977,50.599998,52.200001,1977
1400000US06037533902,6037533902,2012,2784,666,1319,47.400002,50.5,1319
1400000US06037534001,6037534001,2012,3428,941,1767,51.5,53.299999,1767
1400000US06037534002,6037534002,2012,3301,758,1421,43,53.299999,1421
1400000US06037534101,6037534101,2012,1366,373,695,50.900002,53.700001,695
1400000US06037534102,6037534102,2012,4103,869,1775,43.299999,49,1775
1400000US06037534201,6037534201,2012,2613,570,1142,43.700001,49.900002,1142
1400000US06037534202,6037534202,2012,3732,767,1469,39.400002,52.200001,1469
1400000US06037534203,6037534203,2012,2238,533,950,42.400002,56.099998,950
1400000US06037534301,6037534301,2012,2809,623,1182,42.099998,52.700001,1182
1400000US06037534302,6037534302,2012,2860,625,1141,39.900002,54.799999,1141
1400000US06037534403,6037534403,2012,2075,529,924,44.5,57.299999,924
1400000US06037534404,6037534404,2012,2615,521,882,33.700001,59.099998,882
1400000US06037534405,6037534405,2012,2615,574,1103,42.200001,52,1103
1400000US06037534406,6037534406,2012,2936,592,1146,39,51.700001,1146
1400000US06037534501,6037534501,2012,3943,1114,1848,46.900002,60.299999,1848
1400000US06037534502,6037534502,2012,2868,928,1569,54.700001,59.099998,1569
1400000US06037534700,6037534700,2012,3135,1214,2000,63.799999,60.700001,2000
1400000US06037534802,6037534802,2012,2121,608,1035,48.799999,58.700001,1035
1400000US06037534803,6037534803,2012,3441,909,1622,47.099998,56,1622
1400000US06037534804,6037534804,2012,2665,725,1252,47,57.900002,1252
1400000US06037534900,6037534900,2012,4890,983,1851,37.900002,53.099998,1851
1400000US06037535001,6037535001,2012,2990,594,1157,38.700001,51.299999,1157
1400000US06037535002,6037535002,2012,2114,474,895,42.299999,53,895
1400000US06037535101,6037535101,2012,4647,1280,2344,50.400002,54.599998,2344
1400000US06037535102,6037535102,2012,2870,763,1397,48.700001,54.599998,1397
1400000US06037535200,6037535200,2012,3732,1061,2060,55.200001,51.5,2060
1400000US06037535300,6037535300,2012,4071,924,1783,43.799999,51.799999,1783
1400000US06037535400,6037535400,2012,1825,401,854,46.799999,47,854
1400000US06037535501,6037535501,2012,2462,579,999,40.599998,58,999
1400000US06037535502,6037535502,2012,3427,748,1300,37.900002,57.5,1300
1400000US06037535503,6037535503,2012,1789,505,899,50.299999,56.200001,899
1400000US06037535603,6037535603,2012,2464,571,1027,41.700001,55.599998,1027
1400000US06037535604,6037535604,2012,2782,795,1373,49.400002,57.900002,1373
1400000US06037535605,6037535605,2012,2921,705,1277,43.700001,55.200001,1277
1400000US06037535606,6037535606,2012,1214,287,495,40.799999,58,495
1400000US06037535607,6037535607,2012,3253,935,1634,50.200001,57.200001,1634
1400000US06037535701,6037535701,2012,4456,1317,2257,50.700001,58.400002,2257
1400000US06037535702,6037535702,2012,3428,1084,1881,54.900002,57.599998,1881
1400000US06037535802,6037535802,2012,5201,1462,2562,49.299999,57.099998,2562
1400000US06037535803,6037535803,2012,3001,747,1244,41.5,60,1244
1400000US06037535804,6037535804,2012,3855,963,1710,44.400002,56.299999,1710
1400000US06037535901,6037535901,2012,4128,1461,2443,59.200001,59.799999,2443
1400000US06037535902,6037535902,2012,5425,1803,2956,54.5,61,2956
1400000US06037536000,6037536000,2012,2830,705,1253,44.299999,56.299999,1253
1400000US06037536102,6037536102,2012,2106,1145,1836,87.199997,62.400002,1836
1400000US06037536103,6037536103,2012,4180,1407,2283,54.599998,61.599998,2283
1400000US06037536104,6037536104,2012,2624,841,1443,55,58.299999,1443
1400000US06037536201,6037536201,2012,3459,1264,2116,61.200001,59.700001,2116
1400000US06037536202,6037536202,2012,2093,802,1322,63.200001,60.700001,1322
1400000US06037540000,6037540000,2012,3408,912,1713,50.299999,53.200001,1713
1400000US06037540101,6037540101,2012,4257,1648,2741,64.400002,60.099998,2741
1400000US06037540102,6037540102,2012,4714,1853,3056,64.800003,60.599998,3056
1400000US06037540201,6037540201,2012,1519,261,511,33.599998,51.099998,511
1400000US06037540202,6037540202,2012,4695,923,1718,36.599998,53.700001,1718
1400000US06037540203,6037540203,2012,3556,854,1627,45.799999,52.5,1627
1400000US06037540300,6037540300,2012,3567,1136,1853,51.900002,61.299999,1853
1400000US06037540400,6037540400,2012,1520,398,784,51.599998,50.799999,784
1400000US06037540501,6037540501,2012,6151,1115,1955,31.799999,57,1955
1400000US06037540502,6037540502,2012,3836,853,1752,45.700001,48.700001,1752
1400000US06037540600,6037540600,2012,2157,890,1776,82.300003,50.099998,1776
1400000US06037540700,6037540700,2012,1987,736,1325,66.699997,55.5,1325
1400000US06037540800,6037540800,2012,3539,1923,3140,88.699997,61.200001,3140
1400000US06037540901,6037540901,2012,2970,1192,2111,71.099998,56.5,2111
1400000US06037540902,6037540902,2012,3578,1815,2827,79,64.199997,2827
1400000US06037541003,6037541003,2012,3068,1896,2856,93.099998,66.400002,2856
1400000US06037541100,6037541100,2012,2073,1070,1718,82.900002,62.299999,1718
1400000US06037541200,6037541200,2012,4206,2616,4111,97.699997,63.599998,4111
1400000US06037541300,6037541300,2012,3869,1733,3222,83.300003,53.799999,3222
1400000US06037541401,6037541401,2012,2666,688,1398,52.400002,49.200001,1398
1400000US06037541402,6037541402,2012,1611,416,845,52.5,49.200001,845
1400000US06037541500,6037541500,2012,3629,1035,1954,53.799999,53,1954
1400000US06037541603,6037541603,2012,1921,400,851,44.299999,47,851
1400000US06037541604,6037541604,2012,4006,854,1841,46,46.400002,1841
1400000US06037541605,6037541605,2012,3516,930,2083,59.200001,44.599998,2083
1400000US06037541606,6037541606,2012,1662,360,836,50.299999,43.099998,836
1400000US06037541700,6037541700,2012,4420,1524,2572,58.200001,59.299999,2572
1400000US06037541801,6037541801,2012,3241,985,1743,53.799999,56.5,1743
1400000US06037541802,6037541802,2012,3299,1145,2016,61.099998,56.799999,2016
1400000US06037542000,6037542000,2012,3632,1354,2416,66.5,56,2416
1400000US06037542103,6037542103,2012,2334,824,1531,65.599998,53.799999,1531
1400000US06037542104,6037542104,2012,2396,361,712,29.700001,50.700001,712
1400000US06037542105,6037542105,2012,2993,775,1574,52.599998,49.200001,1574
1400000US06037542106,6037542106,2012,1893,450,908,48,49.599998,908
1400000US06037542200,6037542200,2012,4761,1544,2687,56.400002,57.5,2687
1400000US06037542401,6037542401,2012,3096,1484,2736,88.400002,54.200001,2736
1400000US06037542402,6037542402,2012,2252,964,1830,81.300003,52.700001,1830
1400000US06037542501,6037542501,2012,2817,1159,2106,74.800003,55,2106
1400000US06037542502,6037542502,2012,2642,844,1780,67.400002,47.400002,1780
1400000US06037542601,6037542601,2012,1841,476,1006,54.599998,47.299999,1006
1400000US06037542602,6037542602,2012,3605,1076,2106,58.400002,51.099998,2106
1400000US06037542700,6037542700,2012,3699,1078,2389,64.599998,45.099998,2389
1400000US06037542800,6037542800,2012,2639,1232,2128,80.599998,57.900002,2128
1400000US06037542900,6037542900,2012,2073,776,1449,69.900002,53.599998,1449
1400000US06037543000,6037543000,2012,3164,1741,2766,87.400002,62.900002,2766
1400000US06037543100,6037543100,2012,5181,2453,4125,79.599998,59.5,4125
1400000US06037543201,6037543201,2012,2634,1016,1784,67.699997,57,1784
1400000US06037543203,6037543203,2012,3549,1297,2364,66.599998,54.900002,2364
1400000US06037543304,6037543304,2012,4992,3797,5013,100,75.699997,5013
1400000US06037543305,6037543305,2012,2226,1103,1559,70,70.800003,1559
1400000US06037543306,6037543306,2012,4457,1999,3233,72.5,61.799999,3233
1400000US06037543321,6037543321,2012,3692,2341,3429,92.900002,68.300003,3429
1400000US06037543322,6037543322,2012,5622,3978,5419,96.400002,73.400002,5419
1400000US06037543400,6037543400,2012,3152,1374,2218,70.400002,61.900002,2218
1400000US06037543501,6037543501,2012,5465,1860,3154,57.700001,59,3154
1400000US06037543502,6037543502,2012,3040,1269,2050,67.400002,61.900002,2050
1400000US06037543503,6037543503,2012,4323,1677,2636,61,63.599998,2636
1400000US06037543601,6037543601,2012,3181,1093,1861,58.5,58.700001,1861
1400000US06037543603,6037543603,2012,3256,1911,2674,82.099998,71.5,2674
1400000US06037543605,6037543605,2012,3626,1412,2211,61,63.900002,2211
1400000US06037543606,6037543606,2012,2542,990,1550,61,63.900002,1550
1400000US06037543607,6037543607,2012,2233,1019,1609,72.099998,63.299999,1609
1400000US06037543701,6037543701,2012,2448,820,1464,59.799999,56,1464
1400000US06037543703,6037543703,2012,2878,1160,1839,63.900002,63.099998,1839
1400000US06037543704,6037543704,2012,2690,997,1587,59,62.799999,1587
1400000US06037543705,6037543705,2012,2598,963,1532,59,62.900002,1532
1400000US06037543801,6037543801,2012,4184,1665,2748,65.699997,60.599998,2748
1400000US06037543803,6037543803,2012,2957,1182,2050,69.300003,57.700001,2050
1400000US06037543804,6037543804,2012,2348,939,1628,69.300003,57.700001,1628
1400000US06037543903,6037543903,2012,2879,1252,2081,72.300003,60.200001,2081
1400000US06037543905,6037543905,2012,3029,872,1655,54.599998,52.700001,1655
1400000US06037544001,6037544001,2012,2572,956,1585,61.599998,60.299999,1585
1400000US06037544002,6037544002,2012,2740,1131,1873,68.400002,60.400002,1873
1400000US06037550101,6037550101,2012,2573,1033,1650,64.099998,62.599998,1650
1400000US06037550201,6037550201,2012,2026,711,1145,56.5,62.099998,1145
1400000US06037550202,6037550202,2012,3678,1693,2729,74.199997,62,2729
1400000US06037550301,6037550301,2012,3568,1483,2575,72.199997,57.599998,2575
1400000US06037550501,6037550501,2012,2048,889,1444,70.5,61.599998,1444
1400000US06037550502,6037550502,2012,4079,1765,2870,70.400002,61.5,2870
1400000US06037550601,6037550601,2012,3889,1377,2302,59.200001,59.799999,2302
1400000US06037550602,6037550602,2012,3123,1670,2473,79.199997,67.5,2473
1400000US06037550700,6037550700,2012,5324,2437,3566,67,68.300003,3566
1400000US06037550801,6037550801,2012,2968,1282,1996,67.300003,64.199997,1996
1400000US06037550802,6037550802,2012,2457,1062,1653,67.300003,64.199997,1653
1400000US06037550901,6037550901,2012,2780,1188,2014,72.400002,59,2014
1400000US06037550902,6037550902,2012,4029,1331,2250,55.799999,59.200001,2250
1400000US06037551001,6037551001,2012,3172,1322,1993,62.799999,66.300003,1993
1400000US06037551002,6037551002,2012,2142,893,1345,62.799999,66.400002,1345
1400000US06037551101,6037551101,2012,2761,748,1325,48,56.5,1325
1400000US06037551102,6037551102,2012,3677,676,1518,41.299999,44.5,1518
1400000US06037551201,6037551201,2012,2592,1139,1739,67.099998,65.5,1739
1400000US06037551203,6037551203,2012,2541,891,1636,64.400002,54.5,1636
1400000US06037551204,6037551204,2012,2384,837,1536,64.400002,54.5,1536
1400000US06037551300,6037551300,2012,4255,1275,2199,51.700001,58,2199
1400000US06037551401,6037551401,2012,3088,927,1729,56,53.599998,1729
1400000US06037551402,6037551402,2012,3073,1488,2244,73,66.300003,2244
1400000US06037551501,6037551501,2012,3441,1382,2084,60.599998,66.300003,2084
1400000US06037551502,6037551502,2012,3603,1224,2027,56.299999,60.400002,2027
1400000US06037551700,6037551700,2012,4676,1815,2954,63.200001,61.400002,2954
1400000US06037551801,6037551801,2012,2675,1127,1763,65.900002,63.900002,1763
1400000US06037551802,6037551802,2012,2549,1074,1680,65.900002,63.900002,1680
1400000US06037551900,6037551900,2012,4175,1322,2169,52,60.900002,2169
1400000US06037552001,6037552001,2012,2842,1147,1913,67.300003,60,1913
1400000US06037552002,6037552002,2012,2874,801,1451,50.5,55.200001,1451
1400000US06037552100,6037552100,2012,4832,2076,3387,70.099998,61.299999,3387
1400000US06037552200,6037552200,2012,4117,1028,2007,48.700001,51.200001,2007
1400000US06037552301,6037552301,2012,3557,1079,1873,52.700001,57.599998,1873
1400000US06037552302,6037552302,2012,2795,1120,1772,63.400002,63.200001,1772
1400000US06037552400,6037552400,2012,1574,515,897,57,57.400002,897
1400000US06037552601,6037552601,2012,3821,1137,2012,52.700001,56.5,2012
1400000US06037552602,6037552602,2012,3351,1040,1781,53.099998,58.400002,1781
1400000US06037552700,6037552700,2012,4803,1824,2989,62.200001,61,2989
1400000US06037552800,6037552800,2012,4617,1316,2139,46.299999,61.5,2139
1400000US06037552900,6037552900,2012,5395,1807,2998,55.599998,60.299999,2998
1400000US06037553000,6037553000,2012,3691,1518,2327,63,65.199997,2327
1400000US06037553100,6037553100,2012,4956,1838,2903,58.599998,63.299999,2903
1400000US06037553201,6037553201,2012,2887,1254,1945,67.400002,64.5,1945
1400000US06037553202,6037553202,2012,2457,1068,1656,67.400002,64.5,1656
1400000US06037553300,6037553300,2012,2158,997,1609,74.599998,62,1609
1400000US06037553400,6037553400,2012,2652,1037,1724,65,60.200001,1724
1400000US06037553502,6037553502,2012,2597,968,1647,63.400002,58.799999,1647
1400000US06037553503,6037553503,2012,2149,486,963,44.799999,50.5,963
1400000US06037553504,6037553504,2012,3775,1070,1963,52,54.5,1963
1400000US06037553601,6037553601,2012,4055,1032,2020,49.799999,51.099998,2020
1400000US06037553602,6037553602,2012,2908,950,1673,57.5,56.799999,1673
1400000US06037553701,6037553701,2012,2636,600,1127,42.799999,53.200001,1127
1400000US06037553702,6037553702,2012,3268,884,1584,48.5,55.799999,1584
1400000US06037553801,6037553801,2012,2751,649,1223,44.5,53.099998,1223
1400000US06037553802,6037553802,2012,4409,1230,2240,50.799999,54.900002,2240
1400000US06037553901,6037553901,2012,4692,1535,2567,54.700001,59.799999,2567
1400000US06037553902,6037553902,2012,3718,1120,2012,54.099998,55.700001,2012
1400000US06037554001,6037554001,2012,2947,1225,2047,69.5,59.799999,2047
1400000US06037554002,6037554002,2012,3761,1322,2268,60.299999,58.299999,2268
1400000US06037554101,6037554101,2012,2505,595,1085,43.299999,54.799999,1085
1400000US06037554105,6037554105,2012,3185,730,1336,41.900002,54.599998,1336
1400000US06037554106,6037554106,2012,2722,1047,1614,59.299999,64.900002,1614
1400000US06037554201,6037554201,2012,2711,1222,1942,71.599998,62.900002,1942
1400000US06037554203,6037554203,2012,2579,943,1540,59.700001,61.200001,1540
1400000US06037554204,6037554204,2012,2808,924,1596,56.799999,57.900002,1596
1400000US06037554301,6037554301,2012,2402,769,1394,58,55.200001,1394
1400000US06037554302,6037554302,2012,2803,751,1406,50.200001,53.400002,1406
1400000US06037554403,6037554403,2012,3661,1056,1929,52.700001,54.700001,1929
1400000US06037554404,6037554404,2012,2969,941,1705,57.400002,55.200001,1705
1400000US06037554405,6037554405,2012,2288,831,1333,58.299999,62.299999,1333
1400000US06037554406,6037554406,2012,3773,1807,2606,69.099998,69.300003,2606
1400000US06037554511,6037554511,2012,3212,1599,2404,74.800003,66.5,2404
1400000US06037554512,6037554512,2012,4566,2745,4105,89.900002,66.900002,4105
1400000US06037554513,6037554513,2012,2108,951,1534,72.800003,62,1534
1400000US06037554514,6037554514,2012,3532,1564,2527,71.5,61.900002,2527
1400000US06037554515,6037554515,2012,2925,1649,2384,81.5,69.199997,2384
1400000US06037554516,6037554516,2012,3197,1667,2641,82.599998,63.099998,2641
1400000US06037554517,6037554517,2012,3683,1621,2723,73.900002,59.5,2723
1400000US06037554518,6037554518,2012,4183,2193,3283,78.5,66.800003,3283
1400000US06037554519,6037554519,2012,2715,1746,2586,95.199997,67.5,2586
1400000US06037554521,6037554521,2012,4642,2580,3755,80.900002,68.699997,3755
1400000US06037554522,6037554522,2012,3913,2243,3307,84.5,67.800003,3307
1400000US06037554600,6037554600,2012,3500,1016,1684,48.099998,60.299999,1684
1400000US06037554700,6037554700,2012,3530,1172,1945,55.099998,60.299999,1945
1400000US06037554801,6037554801,2012,2497,691,1250,50.099998,55.299999,1250
1400000US06037554802,6037554802,2012,5130,1565,2682,52.299999,58.400002,2682
1400000US06037554900,6037554900,2012,5354,1591,2800,52.299999,56.799999,2800
1400000US06037555001,6037555001,2012,4236,1526,2458,58,62.099998,2458
1400000US06037555002,6037555002,2012,2309,1045,1632,70.699997,64,1632
1400000US06037555105,6037555105,2012,4007,1116,1937,48.299999,57.599998,1937
1400000US06037555106,6037555106,2012,3208,873,1510,47.099998,57.799999,1510
1400000US06037555107,6037555107,2012,4629,1631,2584,55.799999,63.099998,2584
1400000US06037555202,6037555202,2012,2570,1727,2338,91,73.900002,2338
